,title,label,prediction
666,Religion & Politics: A Bad Mix,0.0,0.0
667,"British reaction to Calais Jungle ‘wise move’, say scholars.",0.0,0.0
668,Hurricane Matthew Approaches Florida Governor Urges 1.5 Million to Flee - The New York Times,1.0,1.0
669,How Donald Trump Moving The U.S. Embassy From Tel Aviv To Jerusalem Could Trigger The Psalm 83 War,0.0,0.0
670,Why Did Facebook Say I Was Dead? - The New York Times,1.0,1.0
671,Why You Need Sunlight Everywhere You Can Get It,0.0,0.0
672,Trump: Press Lying About Inauguration Crowd Size - Breitbart,1.0,1.0
673,Blum’s Anti-Empire Report: A collection of thoughts about American foreign policy. How will the US empire end?,0.0,0.0
674,"Battered by Storms, West Virginia Struggles to Recover - The New York Times",1.0,1.0
675,"Comment on After Fighting for Freedom, 76-yo Vet Sentenced to Die In Prison for Treating His Illness With Pot by Chris Wilson",0.0,0.0
676,Gruselig: FC Bayern verkleidet sich zu Halloween als HSV,0.0,0.0
677,Donald Trump Is Endorsed by Nearly 90 Military Figures - The New York Times,1.0,1.0
678,Crushed: Trump’s Hollywood Walk of Fame Star Smashed With Sledgehammer (VIDEO),0.0,0.0
679,Will Trump Be Rolled by the Republican Establishment?,0.0,0.0
680,Turkey’s Rivalry With Kurds Likely to Complicate Raqqa Invasion,0.0,0.0
681,"2 Sue Trump and U.S. Officials, Claiming They Are on ‘Kill List’ - The New York Times",1.0,1.0
682,Review: Emmy Awards Showcase TV’s Cultural Dominance and Trump Jokes - The New York Times,1.0,1.0
683,"As Hillary Stumbles Up Plane Steps, Cameras Catch What She Tried To Hide",0.0,0.0
684,Continental Gold,0.0,0.0
685,Steele: Elon Musk Doesn’t Want Government Subsidies Let’s Give Him His Wish - Breitbart,1.0,1.0
686,What Keeps the F-35 Alive,0.0,0.0
687,"Brexit Encourages UK to Trade With Non-EU States, Including Russia",0.0,0.0
688,Oscar Pistorius Removes His Artificial Legs at Sentencing Hearing - The New York Times,1.0,1.0
689,"Terror-Tied Group CAIR Causing Chaos, Promoting Protests &amp Lawsuits as Trump Protects Nation - Breitbart",1.0,1.0
690,Flight Attendants Fight Human Trafficking With Eyes in the Sky - The New York Times,1.0,1.0
691,Gerald Celente: Fear Index Spiking After A Fed President Just Confessed ‘Radical Monetary’ Policies Have Failed,0.0,0.0
692,"Bundy Brothers, Who Sought to Rally a Nation, Draw Scant Support at Trial - The New York Times",1.0,1.0
693,Our Own Mandelas: Former Black Panthers Call for Release of Their Comrades,0.0,0.0
694,Gwyneth Paltrow and Goop Go Into the Fashion Business - The New York Times,1.0,1.0
695,Active TB Diagnosed at High School in Washington State,1.0,0.0
696,Watch The Exact Moment Paul Ryan Committed Political Suicide At A Trump Rally (VIDEO),0.0,0.0
697,Single Mother Seeks to Give Daughter the Peace That Eluded Her - The New York Times,1.0,1.0
698,’The View’: Calling a Woman ’Hysterical’ Is Sexist - Breitbart,1.0,1.0
699,Thousands of Wild Buffalo Appear Out of Nowhere at Standing Rock (VIDEO),0.0,0.0
700,Anti-War Movement Anticipates More War Under A Clinton Presidency,0.0,0.0
701,French Prime Minister Faults Times Article Giving Voice to Muslim Women - The New York Times,1.0,1.0
702,Desarticulan una red criminal que ofrecía a Arturo Pérez-Reverte para dar palizas,0.0,0.0
703,Donald Trump Uses Death of Dwyane Wade’s Cousin to Illustrate His View - The New York Times,1.0,1.0
704,Farmers Applaud Trump for Repealing EPA’s WOTUS Rule,1.0,0.0
705,44th Anniversary of Roe v. Wade: Texans to Meet at State Capitol,1.0,0.0
706,"Riot Police Fire Water Cannon, Rubber Bullets at Protesters: “Concussion Grenades, Girl May Lose Arm”",0.0,0.0
707,"Airbnb for Business Travelers: More Wi-Fi, Fewer Hosts in Towels - The New York Times",1.0,1.0
708,"Dispatches from Wolf Country –Sitting in my cave, watching the spider spin",0.0,0.0
709,How Kosovo Was Turned Into Fertile Ground for ISIS - The New York Times,1.0,1.0
710,You’re Being Fooled: The Problem With ‘Alternative’ News Websites,0.0,0.0
711,"Wolf Richter: Come on Moody’s, Spare Us These Falsehoods: That $1.3 Trillion “Overseas Cash” Is Already in the US",0.0,1.0
712,"Chicago Criminals Not Really Into World Series, Evidently (17 Dead, 41 Wounded Over Halloween)",0.0,0.0
713,Trump Pushes ’America First’ at Boeing Visit - Breitbart,1.0,1.0
714,"Donald Trump Could Threaten U.S. Rule of Law, Scholars Say - The New York Times",1.0,1.0
715,"Senate Formally Takes Up Gorsuch Nomination, and Braces for Turmoil - The New York Times",1.0,1.0
716,An Artistic Discovery Makes a Curator’s Heart Pound - The New York Times,1.0,1.0
717,Jim Brown: Trump Won ’Fair and Square’ - ’I’m Going to Support Him as President’ - Breitbart,1.0,1.0
718,"They Said What?!: Find Out What Denzel Washington, Meek Mill, And Kesha Have To Say",0.0,0.0
719,Sailer In TAKIMAG On The UVA Rape Hoax: “Sabrina Rubin Erdely’s Malice in Blunderland”,0.0,0.0
720,"Dead blue whale found floating near beach in Daly City, California",0.0,0.0
721,Vladimir Putin Won’t Expel U.S. Diplomats as Russian Foreign Minister Urged - The New York Times,1.0,1.0
722,Don Lemon Cuts Off CNN Contributor After He Calls Out ’Fake News’ - Breitbart,1.0,1.0
723,Trump Has Gotten The Republican Party Sued For Trying To Intimidate Voters,0.0,0.0
724,Dow higher as Boeing gains offset Apple's fall,0.0,0.0
725,US Insiders  Not Russia  Leaked Clinton Emails,0.0,0.0
726,Putin awards Serbian filmmaker Emir Kusturica with Order of Friendship,0.0,0.0
727,Justin Bieber Impersonator Is Charged With Child-Sex Crimes - The New York Times,1.0,1.0
728,Videotutorial: Insertando formas en el Microsoft Word,0.0,0.0
729,"Anarchists Respond to Trump’s Inauguration, by Any Means Necessary - The New York Times",1.0,1.0
730,Sally Yates Denies Knowing Who Leaked to Media Concerns She Brought Up to White House - Breitbart,1.0,1.0
731,Colorado Towns Work to Preserve a Diminishing Resource: Darkness - The New York Times,1.0,1.0
732,Hard Times in Venezuela Breed Malaria as Desperate Flock to Mines - The New York Times,1.0,1.0
733,Ted Cruz Suspends His Campaign for President - The New York Times,1.0,1.0
734,WORLD WAR 3 is Now * HILLARY Clinton Is Mushroom Cloud Waiting to Happen,0.0,0.0
735,,0.0,0.0
736,Pulse Massacre Jihadi’s Wife Arrested,1.0,0.0
737,Can nuclear war break out on the Korean Peninsula?,0.0,0.0
738,"‘Like Warsaw ghetto’: Attendees attacked, surrounded at Israeli speaker event at London university",0.0,0.0
739,Russia successfully tests its first-ever hypersonic weapon,0.0,0.0
740,GE CEO Jeff Immelt Recalls Trump Hole-in-One: ’I’ve Seen the Magic’ - Breitbart,1.0,0.0
741,"Chairman Of The House Oversight and Government Reform Committee, Jason Chaffetz, Says He Will Vote For TRUMP.",0.0,0.0
742,Clinton’s Allies Promise a Tougher Line on Iran,0.0,0.0
743,"On This Awful Election Day, Is There A Silver Lining For America?",0.0,0.0
744,PressTV- US air strikes in Afghanistan increase in 2016,0.0,0.0
745,Oakland's Honor Band Kneels in Protest of Police Violence,0.0,0.0
746,Chelsea Clinton: Kathy Griffin Holding Trump’s Severed Head ’Vile and Wrong’ - Breitbart,1.0,1.0
747,"It Continues: ‘Experts’ Claim Hillary Was Robbed By Hackers: “Voting Anomalies In Michigan, Wisconsin And New York”",0.0,0.0
748,China Suggests It Has Placed Weapons on Disputed Spratly Islands in South China Sea - The New York Times,1.0,1.0
749,Moscú revela que España ha admitido la presión de EE.UU y la OTAN con respecto a los barcos rusos,0.0,0.0
750,"Will Trump Erase the ""Progress"" of the Obama Administration",0.0,0.0
751,Northern California Snowmelt Crisis as Temps Rise into 70s - Breitbart,1.0,1.0
752,"Maher to Marlow: I Want Dems to Have ’What You Guys Are Drinking, Because You Have Balls, and You Fight Better’ - Breitbart",1.0,1.0
753,Is Donald Trump a victim of US Propaganda?,0.0,0.0
754,"Los grandes cambios en el transporte marítimo y negocios portuarios, por César Reaño Reaño",0.0,0.0
755,What if PTSD Is More Physical Than Psychological? - The New York Times,1.0,1.0
756,"From Trump’s Mar-a-Lago to Facebook, a National Security Crisis in the Open - The New York Times",1.0,1.0
757,Alaskans Brace for Spending Cuts as Oil Prices Tumble - The New York Times,1.0,1.0
758,"Life: Touching: After Her Brother Passed Away, This Woman Took Over His Facebook Page To Continue Sharing Islamophobic Rhetoric",0.0,0.0
759,Buzzfeed Editor Smith Clashes With CNN’s Stelter on Trump Dossier - Breitbart,1.0,1.0
760,The Geopolitics of Russia-Egypt Relations,0.0,0.0
761,"Urban farms won’t feed our cities, but they’re still a great idea – here’s why | Food and Farming",0.0,0.0
762,"Email Hack Details Movements of Joe Biden, Michelle Obama and Hillary Clinton - The New York Times",1.0,1.0
763,Campaigners Want Barack Obama to Run for President — of France,1.0,0.0
764,"Young Fellas Made Of Nothing These Days, Finds Scientific Study",0.0,0.0
765,"Distracted by Election 2016, No-one Resisted the Deep State’s Patriot Act 2",0.0,0.0
766,,0.0,0.0
767,"Christians Should Employ Illegal Immigrants, Says Norway Bishop",1.0,0.0
768,"‘I’m Here to Help,’ Trump Tells Tech Executives at Meeting - The New York Times",1.0,1.0
769,"Warning of ISIS Plots Against West, U.S. Plans Assault on Raqqa - The New York Times",1.0,1.0
770,Governor Cuomo Orders Investigation of Racial Bias in N.Y. State Prisons - The New York Times,1.0,1.0
771,FBI Director Comey Asks President Putin: “Is Anthony Weiner Yours?”,0.0,0.0
772,Boy ’Identifying’ as Girl Swamps Opponents in Connecticut High School Track Meet,1.0,0.0
773,Obama just cancelled oil and gas drilling on sacred Blackfeet land,0.0,0.0
774,"Wikileaks 20: Downplaying Benghazi, Bill Clinton's slimy past discussed in latest Podesta emails",0.0,0.0
775,Russia’s biggest IMAX film is ready for death or glory,0.0,0.0
776,Beer on a Budget in San Diego - The New York Times,1.0,1.0
777,Like a ‘Concentration Camp’ Police Mark DAPL Protesters with Numbers & Lock Them in Dog Kennels,0.0,0.0
778,"Maya DiRado, Exiting the Sport, Catches Katinka Hosszu and Grabs Gold - The New York Times",1.0,1.0
779,Mulvaney: A ’Good’ Government Shutdown Would ’Drain the Swamp’ - Breitbart,1.0,0.0
780,"How to Act Drunk, With Richard Roxburgh - The New York Times",1.0,1.0
781,Testimonial – ‘I was to be free in a big way’ from Joelle,0.0,0.0
782,Voting Machine Caught Swapping Republican Ballot For Democrat,0.0,0.0
783,"Poland Says Minnesota Man, 98, Ordered Nazi-Led Atrocities - The New York Times",1.0,1.0
784,Leaked Audio Catches Clinton Red-Handed Talking About Rigging Elections,0.0,0.0
785,Turkish President Returns to Istanbul in Sign Military Coup Is Faltering - The New York Times,1.0,1.0
786,"Trump, Taiwan and China: The Controversy, Explained - The New York Times",1.0,1.0
787,Wikileaks Founder Targets Clinton’s Saudi Connection In Scathing Interview,0.0,0.0
788,Hillary’s Secret Is Out With What Camera Caught Her Doing Before Rally,0.0,0.0
789,"Iraqi Forces Enter Falluja, Encountering Little Fight From ISIS - The New York Times",1.0,1.0
790,Tesla Passes Ford in Market Value as Investors Bet on the Future - The New York Times,1.0,1.0
791,"Drop in Gang Violence Drove New York City Shootings Below 1,000 in 2016 - The New York Times",1.0,1.0
792,FBI Investigating New Clinton Emails - The Onion - America's Finest News Source,0.0,0.0
793,Christopher Guest: No Eccentric Obsession Left Behind - The New York Times,1.0,1.0
794,Clinton Cartel Ratchets Up Pressure on Cronies To Distract Public From the Truth,0.0,1.0
795,"Inside the Invisible Government: War, Propaganda, Clinton & Trump",0.0,1.0
796,Your complete guide to election day and night: What to watch for and when,0.0,0.0
797,Trump's blueprint may soon cross the pond to effect Europe's elections -,0.0,0.0
798,,0.0,0.0
799,John Legend: Love Songs That Bow to Dark Shadows - The New York Times,1.0,1.0
800,"UnitedHealth to Pull Back From Insurance Exchanges, Citing Losses - The New York Times",1.0,1.0
801,Help Send Washington’s Blog to Standing Rock,0.0,0.0
802,Force and Fanaticism: Wahhabism in Saudi Arabia and Beyond,0.0,0.0
803,Michelle Obama Promotes Lewd Rappers,0.0,0.0
804,Dustin Johnson Wins U.S. Open at Oakmont for First Major Title - The New York Times,1.0,1.0
805,Radioactive Fukushima Wood Becomes Power in German Machine,0.0,0.0
806,First Contact Film Trailer,0.0,0.0
807,’Extreme Vetting’ May Include Ideological Test,1.0,0.0
808,Trump in the White House    : Information,0.0,0.0
809,"Martin Schulz, Merkel Rival, Wins His Party’s Nomination With 100 Percent of Vote - The New York Times",1.0,1.0
810,"Werden sich die Vereinigten Staaten reformieren oder zerreißen?, von Thierry Meyssan",0.0,0.0
811,Roommates Wanted. Trump Supporters Need Not Apply. - The New York Times,1.0,1.0
812,Friend from university is an arse now,0.0,0.0
813,"Graham: I’ll Do ’Whatever It Takes’ to Get Gorsuch Confirmed, If Dems Filibuster, ’We Would Have to Change the Rules’ - Breitbart",1.0,1.0
814,Assange - Hillary will win and tried to hack Wikileaks,0.0,0.0
815,Water Protectors Begin Hunger Strike In Support of Standing Rock,0.0,0.0
816,The Eurasian Economic Union – a New Power in the Asia-Pacific Region | New Eastern Outlook,0.0,0.0
817,Obama Loosens Restrictions on U.S. Forces Fighting Taliban in Afghanistan - The New York Times,1.0,1.0
818,Donald Trump Likely to End Aid for Rebels Fighting Syrian Government    : Information,0.0,0.0
819,"Умные вещи, да дуракам достались!",0.0,0.0
820,ISIS Kills Afghan Tribal Elders in Jalalabad Suicide Attack,0.0,0.0
821,When Will It End? Police Clash with Pipeline Protesters,0.0,0.0
822,Satellite photos show fecal tornado the size of continental US re FBI and Clinton,0.0,0.0
823,Hillary Clinton to Wellesley Grads: ’Cheer Up’ Trump Could Be Impeached,1.0,1.0
824,"George Soros begins his color revolution in America, as MoveOn “activists” march against Trump",0.0,0.0
825,Elon Musk Says Pending Tesla Updates Could Have Prevented Fatal Crash - The New York Times,1.0,1.0
826,McCain: Nunes ’Killed’ Bipartisan Russia Probe - Breitbart,1.0,0.0
827,Shock and Gore: Mexican Matador Gets Bull’s Horn 11 Inches Up His Rear End - Breitbart,1.0,1.0
828,Climate Change and the Evidence for and Against · Guardian Liberty Voice,0.0,0.0
829,Beneath a Close Election Contest Lie Deep Rifts Among Groups,0.0,0.0
830,“Not A ‘Real’ Union”: Emails Show Clinton Campaign Attacks On Nurses,0.0,0.0
831,DELINGPOLE: ’Penises Cause Climate Change’ Progressives Fooled by Peer-Reviewed Hoax Study - Breitbart,1.0,1.0
832,Stakes Rise for Prosecutors Trying Officer in Freddie Gray Case for Murder - The New York Times,1.0,1.0
833,"Feminist Commentator Laci Green Slammed by Leftists for Dating Anti-SJW YouTuber, Wanting Open Debate - Breitbart",1.0,1.0
834,"All Aboard the Nordic Express, at Agern - The New York Times",1.0,1.0
835,Before It All Began: DML’s Spot-On Prediction of the 2016 Race,0.0,0.0
836,Universal Child Season 1 Episode 24 Hosted by Joanna L Ross KCOR Digital Radio Network [VIDEO],0.0,0.0
837,Secure Team: NASA Secret Military Robot Explodes! Meet Your Terminator 10/28/16 [VIDEO],0.0,0.0
838,Top university stole millions from taxpayers by faking global warming research,0.0,0.0
839,The Real Reason Behind Saakashvili's Resignation,0.0,0.0
840,"Joy Reid: It’s ’Delicate’ Because While We Hope Scalise Recovers, We Can’t Ignore His History of Race, Gun Control - Breitbart",1.0,0.0
841,"John Bolton: I’m Concerned That U.S. Is Pushing Back on Israeli Settlements, Delaying Jerusalem Embassy Move",1.0,0.0
842,"Distracted By Election 2016, No One Resisted The Deep State’s Patriot Act 2",0.0,0.0
843,Eric Fanning Confirmed as Secretary of the Army - The New York Times,1.0,1.0
844,Notre Dame Students Claim VP Pence’s Presence on Campus Makes Them Feel ’Unsafe’ - Breitbart,1.0,1.0
845,Cast of Avengers Joins Together To Support DAPL Protestor,0.0,0.0
846,Review: Elif Batuman’s ‘The Idiot’ Sets a Romantic Crush on Simmer - The New York Times,1.0,1.0
847,What Are Saponins? Discovering Their Health Benefits,0.0,0.0
848,"For Orchestras in the U.S., So Much Depends on Their Communities’ Fortunes - The New York Times",1.0,1.0
849,Under the Big Top – America’s Three Rings of Evil Clowns | New Eastern Outlook,0.0,1.0
850,Baba Vanga Was Right About Obama's Presidency And The 9/11 Attacks Sees Dire Future For Trump And The US,0.0,0.0
851,Why Standing Rock Matters,0.0,0.0
852,BREAKING: Judge Issues Restraining Order Against Donald Trump,0.0,0.0
853,8 Reasons Why You Should Try Photography As A Hobby,0.0,0.0
854,Cloud-resembling animal from the apocalypse accompanied by mysterious sounds,0.0,0.0
855,Islamists from Across Europe Moving to UK for ’Freedom’ to Practice Radical Islam,1.0,0.0
856,A Saudi Morals Enforcer Called for a More Liberal Islam. Then the Death Threats Began. - The New York Times,1.0,1.0
857,Raid in Yemen: Risky From the Start and Costly in the End - The New York Times,1.0,1.0
858,Golden Reaction: What Simone Manuel’s Historic Moment Looked Like - The New York Times,1.0,1.0
859,Trump Economic Advisor Gary Cohn Says White House Will Push ’One Cohesive’ Tax Plan This Year - Breitbart,1.0,1.0
860,Pinkerton: The U.S.-China Competition: Cyberspace and Outer Space,1.0,1.0
861,Head of Veterans Health System Is Trump’s Pick to Lead Veterans Affairs - The New York Times,1.0,1.0
862,Report: Trans Jenner to Attend Donald Trump’s Inauguration,1.0,0.0
863,Donald Trump Jousts With a Crying Baby at His Rally - The New York Times,1.0,1.0
864,10 Injured During White Nationalist Protest in Sacramento - The New York Times,1.0,1.0
865,"Carrie Fisher, Trump, Israel: Your Wednesday Evening Briefing - The New York Times",1.0,1.0
866,"NeverTrumper Michael Hayden of CIA, NSA: Breitbart News ’Illegitimate’",1.0,1.0
867,"Kerry Meets Egypt’s Leader, and Where Are Reporters? Corralled at the Airport - The New York Times",1.0,1.0
868,BBC Targets Kids with Fake ’Islam Means Peace’ Claim Following Finsbury Park Attack,1.0,0.0
869,Fact Check: Trump’s Critiques of the Affordable Care Act - The New York Times,1.0,1.0
870,"Brazilians Speak Portuguese, but the Olympics Must Use French - The New York Times",1.0,1.0
871,Why’d You Do That? Printing Donald Trump’s Vulgarities - The New York Times,1.0,1.0
872,Explosive Assange/Pilger Interview on US Election: Expect Riots if Hillary Wins,0.0,1.0
873,6 Things To Know About Prague (Czech Republic),0.0,0.0
874,Is a ‘False Flag’ Alien Invasion in the Works? Wernher von Bruan’s Colleague Seems to Think So,0.0,1.0
875,"Hillary Clinton: ""I'm Sick and Tired of the Negative, Dark, Divisive, Dangerous Vision and Behavior” of Trump Supporters",0.0,0.0
876,Top Ten Interesting and Fun Facts About Toilet Paper,0.0,0.0
877,Trump Supporter Jailed for Trying to Rig the Election By Committing Voter Fraud,0.0,0.0
878,"Graft Allegations Grow Against François Fillon, French Presidential Hopeful - The New York Times",1.0,1.0
879,"PICTURES: MILO Defies Protesters, Administration In March On UC Davis - Breitbart",1.0,1.0
880,Chart of The Day: Massive Asset Deflation Ahead,0.0,0.0
881,"Largest Pipeline in US Explodes, Kills and Injures Workers Trying to Make Repairs",0.0,0.0
882,Tillerson Challenges China to ’Fulfill Its Obligations’ on North Korea in Tokyo Briefing - Breitbart,1.0,1.0
883,Trump Adviser Says Israeli Settlements 'Not Illegal',0.0,0.0
884,LeGarrette Blount Says He Will Not Attend White House Super Bowl Celebration - Breitbart,1.0,0.0
885,"Insider Leaks Bill’s 2-Word Nickname For Hillary, Exposes Dirty Bad Habits",0.0,1.0
886,The Email That Got John Podesta Hacked,0.0,0.0
887,Texas Governor Signs Law to Crackdown on Teacher Sex Misconduct,1.0,0.0
888,9 in Navy Disciplined Over Iran’s Capture of Sailors - The New York Times,1.0,1.0
889,"Donald Trump, Rex Tillerson, Aleppo: Your Morning Briefing - The New York Times",1.0,1.0
890,Russia Mounts Search After Plane Crash and Says Terrorism Is Unlikely - The New York Times,1.0,1.0
891,"Fatah Makes Incendiary Facebook Claim of Killing 11,000 Israelis - The New York Times",1.0,1.0
892,,0.0,0.0
893,"Cecile Richards, Barbara Bush and the Sisterhood of Political Progeny - The New York Times",1.0,1.0
894,"Donald Trump, François Fillon, Erdogan: Your Tuesday Briefing - The New York Times",1.0,1.0
895,"WATCH: Cops Chase Armed, Attempted Murder Suspect on I-405",1.0,0.0
896,"How Hillary Clinton Grappled With Bill Clinton’s Infidelity, and His Accusers - The New York Times",1.0,1.0
897,FLASHBACK - Hillary Clinton’s ‘KKK’ Smear Against Trump was Democrat Strategy,0.0,0.0
898,"In Alabama, a Slow-Burning Scandal Engulfs the Governor - The New York Times",1.0,1.0
899,هل بوسع التحالف حسم الموصل والرقة معا؟ - RT Arabic,0.0,0.0
900,The Daily Traditionalist: The Calais Cancer Metastasizes,0.0,0.0
901,White House Rejects Comey’s Assertion That Wiretapping Claim Is False - The New York Times,1.0,1.0
902,Trump Sidelines Camp David for Mar-a-Lago - The New York Times,1.0,1.0
903,"Distracted by Election 2016, No-one Resisted the Deep State’s Patriot Act 2",0.0,0.0
904,"‘Never Trump’ Stalwarts Try to Focus on Policy, Not the Man - The New York Times",1.0,1.0
905,Telescope That ‘Ate Astronomy’ Is on Track to Surpass Hubble - The New York Times,1.0,0.0
906,Greeks Appeal for Aid After Fire Damages Refugee Camp - The New York Times,1.0,1.0
907,Newly Public Emails Hint at Gorsuch’s View of Presidential Power - The New York Times,1.0,1.0
908,Mexican Cartel Kills Activist Mom Searching for Mass Graves,1.0,0.0
909,Donald Trump’s Ventures Began With a Lot of Hype. Here’s How They Turned Out. - The New York Times,1.0,1.0
910,Spotify and Apple Music: The Goth vs. the Stoner - The New York Times,1.0,1.0
911,Bob Dylan no podrá recoger el Nobel “porque viene el del gas a revisar la caldera”,0.0,0.0
912,"Rand Paul returns $620,000 to U.S. Treasury",0.0,0.0
913,BREAKING: World's Smartest Computer Just Predicted The Election! And The Winner Is... * LIBERTY WRITERS NEWS,0.0,0.0
914,Tory-DUP Government Deal Expected Wednesday After ’Very Good Discussions’ - Breitbart,1.0,0.0
915,"ISIS, Not Russia, Is the Enemy in Syria",0.0,0.0
916,Digital Lock Down: Google and Facebook Take Aim At ‘Fake News’ Websites: “The Establishment Is Scared Sh*tless”,0.0,0.0
917,Ice Cube: Trump America loves -Hill called us superpreditors -The Bern whatve you done,0.0,0.0
918,"Using Special Forces Against Terrorism, Trump Seeks to Avoid Big Ground Wars - The New York Times",1.0,1.0
919,"Donald Trump, Julian Assange, Gwen Ifill: Your Tuesday Briefing - The New York Times",1.0,1.0
920,"Trump, Asked About Accusations Against Bill O’Reilly, Calls Him a ‘Good Person’ - The New York Times",1.0,1.0
921,China’s Airport Security Robot Can Deliver Electroshocks,0.0,0.0
922,"Hillary's 33,000 emails might not be 'missing' after all",0.0,0.0
923,Experts Just Uncovered The Top Secret Server Trump Uses To Talk To Russia,0.0,0.0
924,So ein Ärger! Obama hat über Nacht sämtliche Atomcodes verloren,0.0,0.0
925,The Intercept Outs Neocon Democrat’s Smear Against Trump as ‘Putin’s Puppet’,0.0,0.0
926,NATO calls for more troops for face-off against Putin,0.0,0.0
927,Pope Says ‘Every Country Has the Right to Control its Borders’,1.0,0.0
928,GABRIEL: The War on Girls - Breitbart,1.0,1.0
929,Is it coming into clearer focus for Americans or not?,0.0,0.0
930,3 Thoughts On Steve Bannon As White House ’Chief Strategist’ - dailywire.com,0.0,1.0
931,Angel Moms React to Donald Trump’s Inauguration: ’Build That Wall!’ - Breitbart,1.0,1.0
932,Geller: Linda Sarsour Rakes in Thousands with Fundraiser for ‘Islamophobia Victim’ Accused of Mob Violence - Breitbart,1.0,1.0
933,Stopping Hillary’s Coming War on Syria,0.0,0.0
934,When Charlottesville Was Nuked,0.0,0.0
935,Comment on Trump’s Speech to New World Order! by Debbie Menon,0.0,1.0
936,Clinton Emails Linked To Political Pedophile Sex Ring – FBI Insider | EndingFed News Network,0.0,0.0
937,Fmr FNC Host Alisyn Camerota: ’More to Come’ in Sexual Harassment Scandal - Breitbart,1.0,1.0
938,The Ancient Spiritual Roots Of Russophobia,0.0,0.0
939,World War 3 or Dollar Collapse Will Come First,0.0,0.0
940,U.S. Army Veteran: ‘I Killed Four People In One Hour In Iraq’,0.0,0.0
941,"Forscher entdecken abgelegenen Regenwaldstamm, der noch immer iPhone 4s verwendet",0.0,0.0
942,Media Attempts to Portray Deep State Opposition to Trump as ’Conspiracy Theory’ - Breitbart,1.0,1.0
943,Can The American People Defeat The Oligarchy That Rules Them?,0.0,0.0
944,Cleveland Relaxes Rules on Protests Near G.O.P. Convention Site - The New York Times,1.0,1.0
945,The Story of How the DOJ Tried to Thwart an FBI Investigation Into the Clinton Foundation,0.0,1.0
946,Video: Women On The Street Explain Why They Hate Hillary | Daily Wire,0.0,0.0
947,Embargo on Cuba is an Embarrassment for the United States,0.0,1.0
948,Ann Jones: Donald Trump's Open Carry,0.0,0.0
949,Tesla Upgrades Autopilot in Cars on the Road - The New York Times,1.0,1.0
950,FCC Chairman Ajit Pai Signals No Interference in AT&ampT-Time Warner Deal - Breitbart,1.0,1.0
951,Excerpts From the House Intelligence Committee Hearing on Russia - The New York Times,1.0,1.0
952,The Playlist: Burial and Laura Marling Slip Deeper Into the Void - The New York Times,1.0,1.0
953,Ivanka Trump Calls for ’Religious Tolerance’ After Threats Hit Jewish Communities - Breitbart,1.0,1.0
954,"Maxine Waters: Trump Is ’Not My President,’ Leads Crowd in ’Impeach 45’ Chant - Breitbart",1.0,1.0
955,"Ruth Bader Ginsburg, No Fan of Donald Trump, Critiques Latest Term - The New York Times",1.0,1.0
956,The Nuclear Option - Peak Drainage: Swamp Thing Comey Deserved to Be Fired - Breitbart,1.0,1.0
957,Donald Trump Is The King Of Russian Spies,0.0,0.0
958,New Song by Michael Heseltine: “Who Snuffed the Dogs Out”,0.0,1.0
959,Report: FBI’s Clinton Foundation Probe Will ‘Likely’ Lead to Indictment,0.0,0.0
960,Measles Outbreak in Minnesota’s Somali Community,1.0,0.0
961,Donald Trump Elected 45th President Of The United States,0.0,0.0
962,Wikileaks Director Gavin MacFadyen Dead,0.0,0.0
963,‘I Have a Black Son in Baltimore’: Anxious New Parents and an Era of Unease - The New York Times,1.0,1.0
964,"To Understand a Tax on Mexican Imports, Consider the Avocado - The New York Times",1.0,1.0
965,"Comment on Creating a National Security State ‘Democracy,’ Or How the American Political System Changed and No One Noticed by James Miller",0.0,1.0
966,Obama Freaks Out Over Freedom of the Press,0.0,0.0
967,"Los BRICS plantan cara a la guerra financiera de Estados Unidos, por Ariel Noyola Rodríguez",0.0,0.0
968,"Illegal immigrant who beat, deafened wife to be removed from NZ",0.0,0.0
969,The Most Shocking Campaign Ad You’ve Ever Seen,0.0,0.0
970,Texas Radio Station Bans Madonna After Anti-Trump Speech,1.0,1.0
971,MH17 UKRAINE PLANE CRASH: ADDITIONAL DETAILS REVEALED (+EXCLUSIVE PHOTOS FROM THE SCENE),0.0,0.0
972,"Angel Messages For November 7-13, 2016 [Video]",0.0,0.0
973,"Social Media Blackout? FBI Emails Are Not ‘Trending’ On Twitter, Facebook, Buzzfeed, Or Snapchat",0.0,0.0
974,"Lit’s Dynamic Duo, Will and Jane, Shared Path to Pop Stardom - The New York Times",1.0,1.0
975,How to Survive Being Lost in the Woods: Tips & Tricks that May Save Your life – 11/17/16,0.0,0.0
976,"U.S. Murders Surged in 2015, F.B.I. Finds - The New York Times",1.0,1.0
977,NATO acknowledges Russia Moving Nuclear Missiles To Kaliningrad,0.0,0.0
978,Sorry Ben Carson Critics: Obama Also Referred to Slaves as Immigrants - Breitbart,1.0,1.0
979,"Rajoy anuncia el inicio de una ""nueva etapa política"" basada en el diálogo",0.0,0.0
980,How to Rig an Election: James O’Keefe Expose’- Follow the Money,0.0,0.0
981,‘Full YOLO mode’! Obama going all-out on Halloween to show Trump the presidency ‘is not entertainment’,0.0,0.0
982,One Season Ends and Another Begins: Baseball Playoff Matchups Are Set - The New York Times,1.0,1.0
